OUA;Turno;Parcela;Perso_Ag;Personalidad;Nueva_Personalidad;Año;Semana;Día;Estado Embalse;Estado Riego;Fiscalizacion;Accion_Ag;etiqueta_agente;etiqueta_com;contador_multas;acumulado_utm
1;5;5970;Egoista;0.2;0.01;2;26;395;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;26;395;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;27;396;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;396;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;396;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
1;5;5970;Egoista;0.2;1.0;2;27;397;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.060000000000000005;2;27;397;Riego Regulado;No Habilitado;50;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;397;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;27;398;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;398;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;398;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;27;399;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;399;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;399;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;2;27;400;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;400;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;400;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;2;27;401;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;401;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;401;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;27;402;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;402;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;27;402;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;28;403;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;403;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;403;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;28;404;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;404;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;404;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;28;405;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;405;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;405;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;28;406;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;406;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;406;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;28;407;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;407;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;407;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;28;408;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;408;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;408;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;28;409;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;409;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;28;409;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;29;410;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;410;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;410;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;29;411;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;411;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;411;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
1;5;5970;Egoista;0.2;1.0;2;29;412;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;412;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;412;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;29;413;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;413;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;413;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;29;414;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;414;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;414;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;29;415;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;415;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;415;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;2;29;416;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;416;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;29;416;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;2;30;417;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;417;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;417;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;30;418;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;418;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;418;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;30;419;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;419;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;419;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;30;420;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;420;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;420;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;30;421;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;421;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;421;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;30;422;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;422;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;422;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;30;423;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;423;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;30;423;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;31;424;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;31;424;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;31;424;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;31;425;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;31;425;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;31;425;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;2;31;426;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;31;426;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;2;31;426;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
1;5;5970;Egoista;0.2;0.9500000000000003;3;15;525;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;525;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;525;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;15;526;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;526;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;526;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;15;527;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;527;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;527;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;15;528;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;528;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;528;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;15;529;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;529;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;529;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;15;530;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;530;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;530;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;15;531;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;531;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;15;531;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;16;532;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;532;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;532;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;3;16;533;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;533;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;533;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;3;16;534;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;534;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;534;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
1;5;5970;Egoista;0.2;1.0;3;16;535;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.060000000000000005;3;16;535;Riego Regulado;No Habilitado;50;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;535;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;16;536;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;536;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;536;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;16;537;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;537;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;537;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;16;538;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;538;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;16;538;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;17;539;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;539;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;539;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;17;540;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;540;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;540;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;17;541;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.060000000000000005;3;17;541;Riego Regulado;No Habilitado;50;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;541;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;17;542;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;542;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;542;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;17;543;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.060000000000000005;3;17;543;Riego Regulado;No Habilitado;50;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;543;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;17;544;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;544;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;544;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;17;545;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;545;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;17;545;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;18;546;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;546;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;546;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;18;547;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;547;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;547;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;18;548;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;548;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;548;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;3;18;549;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;549;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;549;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;3;18;550;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;550;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;550;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;18;551;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;551;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;551;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;18;552;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;552;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;18;552;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;19;553;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;553;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;553;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;19;554;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;554;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;554;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;19;555;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;555;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;555;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;19;556;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.060000000000000005;3;19;556;Riego Regulado;No Habilitado;50;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;556;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;19;557;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;557;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;557;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;19;558;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;558;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;558;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;19;559;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;559;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;19;559;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;20;560;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;560;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;560;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;20;561;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;561;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;561;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;20;562;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;562;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;562;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;20;563;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;563;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;563;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;20;564;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;564;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;564;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;3;20;565;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;565;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;565;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
1;5;5970;Egoista;0.2;1.0;3;20;566;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;566;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;20;566;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;1.0;3;21;567;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;21;567;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
1;5;5970;Egoista;0.2;0.01;3;21;567;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
